id,title,budget,revenue,runtime,release_date,release_year,release_month,release_quarter,release_weekday,popularity,vote_average,vote_count,original_language,production_company,director,cast_names,cast_size,genres,primary_genre,is_demo,status
71859,We Need to Talk About Kevin,7000000,6038942,112.0,2011-09-28,2011.0,9.0,3,2.0,21.276864,7.4,677,en,BBC Films,Lynne Ramsay,"[""John C. Reilly"", ""Tilda Swinton"", ""Ezra Miller"", ""Siobhan Fallon"", ""Jasper Newell"", ""Rock Duer"", ""Ashley Gerasimovich"", ""Alex Manette"", ""Kenneth Franklin"", ""Leslie Lyles""]",10,"[""Drama"", ""Thriller""]",Drama,0,Released
33676,Losin' It,7000000,1246141,100.0,1983-04-08,1983.0,4.0,2,4.0,2.550045,4.5,31,en,Tijuana Productions,Curtis Hanson,"[""Tom Cruise"", ""Jackie Earle Haley"", ""John Stockwell"", ""John P. Navin, Jr."", ""Shelley Long"", ""Henry Darrow"", ""Hector Elias"", ""John Valby"", ""Daniel Faraldo"", ""Enrique Castillo""]",10,"[""Comedy""]",Comedy,0,Released
30128,I Hope They Serve Beer in Hell,7000000,1429299,106.0,2009-09-25,2009.0,9.0,3,4.0,7.155519,5.7,20,en,,Bob Gosse,"[""Matt Czuchry"", ""Jesse Bradford"", ""Marika Dominczyk"", ""Traci Lords"", ""Geoff Stults"", ""Keri Lynn Pratt"", ""Meagen Fay"", ""Susie Abromeit"", ""Tricia Munford""]",9,"[""Comedy"", ""Drama""]",Comedy,0,Released
44835,Hesher,7000000,382946,106.0,2010-01-22,2010.0,1.0,1,4.0,13.635828,6.7,212,en,DRO Entertainment,Spencer Susser,"[""Joseph Gordon-Levitt"", ""Natalie Portman"", ""Rainn Wilson"", ""Audrey Wasilewski"", ""Frank Collison"", ""Piper Laurie"", ""Paul Bates"", ""John Carroll Lynch"", ""Devin Brochu"", ""Monica Staggs""]",10,"[""Drama""]",Drama,0,Released
306745,Freeheld,7000000,573335,103.0,2015-10-02,2015.0,10.0,4,4.0,8.184588,7.1,164,en,Double Feature Films,Peter Sollett,"[""Julianne Moore"", ""Ellen Page"", ""Steve Carell"", ""Michael Shannon"", ""Luke Grimes"", ""Josh Charles"", ""Mary Birdsong"", ""Dennis Boutsikaris"", ""Skipp Sudduth"", ""Jeannine Kaspar""]",10,"[""Romance"", ""Drama""]",Romance,0,Released
47088,The Extra Man,7000000,453079,108.0,2010-08-01,2010.0,8.0,3,6.0,2.26778,5.9,29,en,Wild Bunch,Shari Springer Berman,"[""Kevin Kline"", ""Paul Dano"", ""Katie Holmes"", ""John C. Reilly"", ""Dan Hedaya"", ""Lecy Goranson"", ""Patti D'Arbanville"", ""Celia Weston"", ""John Pankow"", ""Marisa Ryan""]",10,"[""Comedy""]",Comedy,0,Released
110402,Hard to Be a God,7000000,1310673,170.0,2013-02-27,2013.0,2.0,1,2.0,3.120016,6.7,41,ru,Lenfilm Studio,Aleksey German,"[""Leonid Yarmolnik"", ""Yuriy Tsurilo"", ""Natalya Moteva"", ""Aleksandr Chutko"", ""Aleksandr Ilin"", ""Evgeniy Gerchakov"", ""Pyotr Merkuryev"", ""Juris Laucinsh""]",8,"[""Drama"", ""Science Fiction""]",Drama,0,Released
27004,Ca$h,7000000,46488,108.0,2010-01-01,2010.0,1.0,1,4.0,8.207425,6.0,73,en,Immortal Thoughts,Stephen Milburn Anderson,"[""Sean Bean"", ""Chris Hemsworth"", ""Victoria Profeta"", ""Thampy Antony"", ""Mike Starr"", ""Michael Mantell"", ""Paul Sanchez"", ""Peggy Roeder"", ""Glenn Plummer"", ""Larry Neumann Jr.""]",10,"[""Crime"", ""Thriller"", ""Comedy""]",Crime,0,Released
8374,The Boondock Saints,6000000,30471,108.0,1999-01-22,1999.0,1.0,1,4.0,34.917447,7.2,837,en,Franchise Pictures,Troy Duffy,"[""Willem Dafoe"", ""Norman Reedus"", ""Sean Patrick Flanery"", ""David Della Rocco"", ""David Ferry"", ""Brian Mahoney"", ""Billy Connolly"", ""Carlo Rota"", ""Ron Jeremy"", ""Bob Marley""]",10,"[""Action"", ""Thriller"", ""Crime""]",Action,0,Released
164372,The Snow Queen,7000000,12400000,76.0,2012-10-11,2012.0,10.0,4,3.0,5.33861,5.1,47,ru,Bazelevs Production,Vladlen Barbe,"[""Ivan Okhlobystin"", ""Dmitriy Nagiev"", ""Lyudmila Artemeva"", ""Anna Ardova"", ""Elizaveta Arzamasova""]",5,"[""Animation"", ""Fantasy""]",Animation,0,Released
13001,Stargate: The Ark of Truth,7000000,8900000,97.0,2008-03-11,2008.0,3.0,1,1.0,8.591387,6.9,140,en,Metro-Goldwyn-Mayer (MGM),Robert C. Cooper,"[""Ben Browder"", ""Amanda Tapping"", ""Christopher Judge"", ""Michael Shanks"", ""Beau Bridges"", ""Claudia Black"", ""Morena Baccarin"", ""Tim Guinee"", ""Julian Sands"", ""Currie Graham""]",10,"[""Adventure"", ""Science Fiction""]",Adventure,0,Released
9571,Dazed and Confused,6900000,7993039,102.0,1993-09-24,1993.0,9.0,3,4.0,26.181753,7.4,583,en,Gramercy Pictures,Richard Linklater,"[""Jason London"", ""Rory Cochrane"", ""Wiley Wiggins"", ""Sasha Jenson"", ""Michelle Burke"", ""Adam Goldberg"", ""Marissa Ribisi"", ""Anthony Rapp"", ""Milla Jovovich"", ""Matthew McConaughey""]",10,"[""Comedy"", ""Drama""]",Comedy,0,Released
82505,House at the End of the Street,6900000,44287131,101.0,2012-09-21,2012.0,9.0,3,4.0,25.613197,5.6,555,en,A Bigger Boat,Mark Tonderai,"[""Jennifer Lawrence"", ""Max Thieriot"", ""Elisabeth Shue"", ""Gil Bellows"", ""Nolan Gerard Funk"", ""Eva Link"", ""Allie MacDonald"", ""Jordan Hayes"", ""Krista Bridges"", ""James Thomas""]",10,"[""Horror"", ""Thriller""]",Horror,0,Released
46738,Incendies,6800000,7103838,130.0,2010-09-04,2010.0,9.0,3,5.0,21.285206,7.9,479,fr,TS Productions,Denis Villeneuve,"[""Lubna Azabal"", ""M\u00e9lissa D\u00e9sormeaux-Poulin"", ""Maxim Gaudette"", ""R\u00e9my Girard"", ""Allen Altman"", ""Abdelghafour Elaaziz"", ""Dominique Briand"", ""Fr\u00e9d\u00e9ric Paquet"", ""Ahmad Massad"", ""John Dunn-Hill""]",10,"[""Drama"", ""War"", ""Mystery""]",Drama,0,Released
250546,Annabelle,6500000,255273813,99.0,2014-10-02,2014.0,10.0,4,3.0,60.225219,5.6,1517,en,New Line Cinema,John R. Leonetti,"[""Annabelle Wallis"", ""Ward Horton"", ""Tony Amendola"", ""Alfre Woodard"", ""Eric Ladin"", ""Kerry O'Malley"", ""Brian Howe"", ""Ivar Brogger"", ""Gabriel Bateman"", ""Shiloh Nelson""]",10,"[""Horror""]",Horror,0,Released
38415,Bran Nue Dae,7,7,82.0,2009-08-09,2009.0,8.0,3,6.0,0.050456,5.2,6,en,,Rachel Perkins,"[""Rocky McKenzie"", ""Geoffrey Rush"", ""Jessica Mauboy"", ""Ernie Dingo"", ""Missy Higgins""]",5,"[""Comedy"", ""Drama"", ""Foreign"", ""Romance""]",Comedy,0,Released
650,Boyz n the Hood,6500000,57504069,112.0,1991-07-12,1991.0,7.0,3,4.0,17.705671,7.4,364,en,Columbia Pictures Corporation,John Singleton,"[""Laurence Fishburne"", ""Cuba Gooding Jr."", ""Ice Cube"", ""Morris Chestnut"", ""Angela Bassett"", ""Nia Long"", ""Tyra Ferrell"", ""Lexie Bigham"", ""Desi Arnez Hines II"", ""John Cothran, Jr.""]",10,"[""Crime"", ""Drama""]",Crime,0,Released
16620,La Bamba,6500000,54215416,108.0,1987-07-24,1987.0,7.0,3,4.0,6.847099,6.8,116,en,Columbia Pictures Corporation,Luis Valdez,"[""Lou Diamond Phillips"", ""Danielle von Zerneck"", ""Elizabeth Pe\u00f1a"", ""Rosanna DeSoto"", ""Esai Morales"", ""Joe Pantoliano"", ""Rick Dees"", ""Marshall Crenshaw"", ""Brian Setzer"", ""Daniel Valdez""]",10,"[""Drama"", ""Music""]",Drama,0,Released
11033,Dressed to Kill,6500000,31899000,105.0,1980-06-25,1980.0,6.0,2,2.0,11.208769,6.8,157,en,Filmways Pictures,Brian De Palma,"[""Michael Caine"", ""Angie Dickinson"", ""Nancy Allen"", ""Keith Gordon"", ""Dennis Franz"", ""David Margulies"", ""Ken Baker"", ""Susanna Clemm"", ""Brandon Maggart"", ""Amalie Collier""]",10,"[""Horror"", ""Mystery"", ""Thriller""]",Horror,0,Released
9430,Go,6500000,28451622,98.0,1999-04-09,1999.0,4.0,2,4.0,11.142389,7.0,196,en,Columbia Pictures,Doug Liman,"[""Sarah Polley"", ""Katie Holmes"", ""Jay Mohr"", ""Timothy Olyphant"", ""William Fichtner"", ""Scott Wolf"", ""Robert Peters"", ""Suzanne Krull"", ""Desmond Askew"", ""Nathan Bexton""]",10,"[""Crime"", ""Comedy"", ""Thriller""]",Crime,0,Released
8998,Friends with Money,6500000,13368437,88.0,2006-09-07,2006.0,9.0,3,3.0,11.885221,5.1,128,en,Sony Pictures,Nicole Holofcener,"[""Catherine Keener"", ""Jason Isaacs"", ""Timm Sharp"", ""Jennifer Aniston"", ""Joan Cusack"", ""Greg Germann"", ""Hailey Noelle Johnson"", ""Simon McBurney"", ""Frances McDormand"", ""Marin Hinkle""]",10,"[""Comedy"", ""Drama"", ""Romance""]",Comedy,0,Released
10514,The Andromeda Strain,6500000,12376563,131.0,1971-03-12,1971.0,3.0,1,4.0,12.524953,7.0,190,en,Universal Pictures,Robert Wise,"[""Arthur Hill"", ""David Wayne"", ""James Olson"", ""Kate Reid"", ""Paula Kelly"", ""George Mitchell"", ""Ramon Bieri"", ""Peter Hobbs"", ""Kermit Murdock"", ""Richard O'Brien""]",10,"[""Science Fiction"", ""Thriller""]",Science Fiction,0,Released
76025,Shame,6500000,17693675,100.0,2011-10-02,2011.0,10.0,4,6.0,40.688426,7.0,875,en,HanWay Films,Steve McQueen,"[""Michael Fassbender"", ""Carey Mulligan"", ""James Badge Dale"", ""Nicole Beharie"", ""Alex Manette"", ""Hannah Ware"", ""Anna Rose Hopkins"", ""Elizabeth Masucci"", ""Rachel Farrar"", ""Loren Omer""]",10,"[""Drama""]",Drama,0,Released
4836,Layer Cake,6500000,11850214,105.0,2004-09-30,2004.0,9.0,3,3.0,24.0034,7.0,559,en,Sony Pictures Classics,Matthew Vaughn,"[""Daniel Craig"", ""Tom Hardy"", ""Colm Meaney"", ""George Harris"", ""Sally Hawkins"", ""Kenneth Cranham"", ""Jamie Foreman"", ""Sienna Miller"", ""Michael Gambon"", ""Ben Whishaw""]",10,"[""Drama"", ""Thriller"", ""Crime""]",Drama,0,Released
14631,The Work and the Glory II: American Zion,6500000,2025032,100.0,2005-10-21,2005.0,10.0,4,4.0,2.639106,8.0,6,en,,Sterling Van Wagenen,"[""Sam Hennings"", ""Brenda Strong"", ""Eric Johnson"", ""Alexander Carroll"", ""Brighton Hertford"", ""Kimberly Varadi"", ""Colin Ford"", ""Emily Podleski""]",8,"[""Drama""]",Drama,0,Released
87499,The East,6500000,2401510,116.0,2013-05-31,2013.0,5.0,2,4.0,16.574756,6.5,305,en,Scott Free Productions,Zal Batmanglij,"[""Brit Marling"", ""Alexander Skarsg\u00e5rd"", ""Ellen Page"", ""Toby Kebbell"", ""Shiloh Fernandez"", ""Aldis Hodge"", ""Danielle Macdonald"", ""Hillary Baack"", ""Patricia Clarkson"", ""Jason Ritter""]",10,"[""Drama"", ""Thriller""]",Drama,0,Released
18923,A Home at the End of the World,6500000,1548955,96.0,2004-07-23,2004.0,7.0,3,4.0,5.483531,6.8,45,en,Killer Films,Michael Mayer,"[""Colin Farrell"", ""Dallas Roberts"", ""Robin Wright"", ""Sissy Spacek"", ""Ryan Donowho"", ""Erik Smith"", ""Harris Allan"", ""Andrew Chalmers"", ""Ron Lea""]",9,"[""Romance"", ""Drama""]",Romance,0,Released
28089,The Messenger,6500000,1521261,113.0,2009-11-13,2009.0,11.0,4,4.0,8.432401,7.1,119,en,Oscilloscope Laboratories,Oren Moverman,"[""Ben Foster"", ""Woody Harrelson"", ""Jena Malone"", ""Eamonn Walker"", ""Samantha Morton"", ""Steve Buscemi"", ""Dale Soules"", ""Stevie Ray Dallimore"", ""Michael Chernus"", ""Marceline Hugot""]",10,"[""Drama"", ""History""]",Drama,0,Released
218,The Terminator,6400000,78371200,108.0,1984-10-26,1984.0,10.0,4,4.0,74.234793,7.3,4128,en,Orion Pictures,James Cameron,"[""Arnold Schwarzenegger"", ""Michael Biehn"", ""Linda Hamilton"", ""Paul Winfield"", ""Lance Henriksen"", ""Bess Motta"", ""Earl Boen"", ""Rick Rossovich"", ""Bill Paxton"", ""Brian Thompson""]",10,"[""Action"", ""Thriller"", ""Science Fiction""]",Action,0,Released
338,"Good bye, Lenin!",4800000,79384880,121.0,2003-02-09,2003.0,2.0,1,6.0,11.086001,7.4,586,de,WDR,Wolfgang Becker,"[""Daniel Br\u00fchl"", ""Katrin Sass"", ""Chulpan Khamatova"", ""Maria Simon"", ""Florian Lukas"", ""Alexander Beyer"", ""Burghart Klau\u00dfner"", ""Michael Gwisdek"", ""Christine Schorn"", ""J\u00fcrgen Holtz""]",10,"[""Comedy"", ""Drama"", ""Romance""]",Comedy,0,Released
10925,The Return of the Living Dead,4000000,14237000,91.0,1985-05-15,1985.0,5.0,2,2.0,14.961629,7.3,267,en,Hemdale Film Corporation,Dan O'Bannon,"[""Clu Gulager"", ""James Karen"", ""Don Calfa"", ""Thom Mathews"", ""John Philbin"", ""Linnea Quigley"", ""Jewel Shepard"", ""Miguel A. N\u00fa\u00f1ez, Jr."", ""Beverly Randolph"", ""Brian Peck""]",10,"[""Comedy"", ""Horror""]",Comedy,0,Released
2293,Mallrats,6000000,2122561,94.0,1995-10-20,1995.0,10.0,4,4.0,16.139771,6.8,392,en,Gramercy Pictures,Kevin Smith,"[""Jason Lee"", ""Jeremy London"", ""Shannen Doherty"", ""Claire Forlani"", ""Ben Affleck"", ""Joey Lauren Adams"", ""Michael Rooker"", ""Jason Mewes"", ""Kevin Smith"", ""Priscilla Barnes""]",10,"[""Romance"", ""Comedy""]",Romance,0,Released
621,Grease,6000000,181813770,110.0,1978-07-07,1978.0,7.0,3,4.0,67.608041,7.2,1581,en,Paramount Pictures,Randal Kleiser,"[""John Travolta"", ""Olivia Newton-John"", ""Stockard Channing"", ""Jeff Conaway"", ""Didi Conn"", ""Barry Pearl"", ""Michael Tucci"", ""Kelly Ward"", ""Jamie Donnelly"", ""Dinah Manoff""]",10,"[""Romance""]",Romance,0,Released
792,Platoon,6000000,138530565,120.0,1986-12-18,1986.0,12.0,4,3.0,49.802914,7.5,1205,en,Orion Pictures,Oliver Stone,"[""Tom Berenger"", ""Charlie Sheen"", ""Willem Dafoe"", ""Forest Whitaker"", ""John C. McGinley"", ""Kevin Dillon"", ""Johnny Depp"", ""Francesco Quinn"", ""Richard Edson"", ""Keith David""]",10,"[""Drama"", ""War"", ""Action""]",Drama,0,Released
1777,Fahrenheit 9/11,6000000,119114517,122.0,2004-06-25,2004.0,6.0,2,4.0,16.20985,6.8,397,en,BIM Distribuzione,Michael Moore,"[""Robert De Niro"", ""Michael Moore"", ""George W. Bush"", ""Ben Affleck"", ""Stevie Wonder"", ""Al Gore"", ""Saddam Hussein"", ""George H. W. Bush"", ""Ricky Martin"", ""Osama Bin Laden""]",10,"[""Documentary""]",Documentary,0,Released
642,Butch Cassidy and the Sundance Kid,6000000,102308889,110.0,1969-09-23,1969.0,9.0,3,1.0,24.499996,7.4,650,en,Twentieth Century Fox Film Corporation,George Roy Hill,"[""Paul Newman"", ""Robert Redford"", ""Katharine Ross"", ""Strother Martin"", ""Henry Jones"", ""Jeff Corey"", ""George Furth"", ""Cloris Leachman"", ""Ted Cassidy"", ""Kenneth Mars""]",10,"[""History"", ""Drama"", ""Western"", ""Crime""]",History,0,Released
433,Mary Poppins,6000000,102272727,139.0,1964-08-27,1964.0,8.0,3,3.0,59.961523,7.4,1183,en,Walt Disney Productions,Robert Stevenson,"[""Julie Andrews"", ""Dick Van Dyke"", ""David Tomlinson"", ""Glynis Johns"", ""Hermione Baddeley"", ""Reta Shaw"", ""Karen Dotrice"", ""Matthew Garber"", ""Elsa Lanchester"", ""Arthur Treacher""]",10,"[""Comedy"", ""Family"", ""Fantasy""]",Comedy,0,Released
1725,West Side Story,6000000,43656822,152.0,1961-10-18,1961.0,10.0,4,2.0,23.431117,7.0,389,en,United Artists,Robert Wise,"[""Natalie Wood"", ""Richard Beymer"", ""Russ Tamblyn"", ""Rita Moreno"", ""George Chakiris"", ""Simon Oakland"", ""Ned Glass"", ""William Bramley"", ""Tucker Smith"", ""Tony Mordente""]",10,"[""Crime"", ""Drama"", ""Music""]",Crime,0,Released
11977,Caddyshack,6000000,39846344,98.0,1980-07-25,1980.0,7.0,3,4.0,15.929648,6.6,365,en,Orion Pictures,Harold Ramis,"[""Chevy Chase"", ""Rodney Dangerfield"", ""Ted Knight"", ""Michael O'Keefe"", ""Bill Murray"", ""Sarah Holcomb"", ""Scott Colomby"", ""Cindy Morgan"", ""Dan Resin"", ""Henry Wilcoxon""]",10,"[""Comedy""]",Comedy,0,Released
16158,The Wood,6000000,25059640,106.0,1999-07-16,1999.0,7.0,3,4.0,5.537646,7.1,34,en,MTV Films,Rick Famuyiwa,"[""Omar Epps"", ""Richard T. Jones"", ""Taye Diggs"", ""Malinda Williams"", ""Sean Nelson"", ""Duane Finley"", ""Trent Cameron"", ""De'Aundre Bonds"", ""Tamala Jones"", ""Sanaa Lathan""]",10,"[""Comedy"", ""Drama"", ""Romance""]",Comedy,0,Released
629,The Usual Suspects,6000000,23341568,106.0,1995-07-19,1995.0,7.0,3,2.0,64.025031,8.1,3254,en,Blue Parrot Productions,Bryan Singer,"[""Stephen Baldwin"", ""Gabriel Byrne"", ""Chazz Palminteri"", ""Kevin Pollak"", ""Pete Postlethwaite"", ""Kevin Spacey"", ""Suzy Amis"", ""Giancarlo Esposito"", ""Benicio del Toro"", ""Dan Hedaya""]",10,"[""Drama"", ""Crime"", ""Thriller""]",Drama,0,Released
10160,A Nightmare on Elm Street 5: The Dream Child,8000000,22168359,89.0,1989-08-11,1989.0,8.0,3,4.0,12.654051,5.5,245,en,New Line Cinema,Stephen Hopkins,"[""Robert Englund"", ""Lisa Wilcox"", ""Erika Anderson"", ""Valorie Armstrong"", ""Michael Ashton"", ""Kelly Jo Minter"", ""Danny Hassel"", ""Nicholas Mele"", ""Joe Seely"", ""Burr DeBenning""]",10,"[""Horror"", ""Thriller""]",Horror,0,Released
11452,National Lampoon’s Van Wilder,5000000,38275483,92.0,2002-03-29,2002.0,3.0,1,4.0,35.108498,5.9,858,en,Tapestry Films,Walt Becker,"[""Ryan Reynolds"", ""Tara Reid"", ""Tim Matheson"", ""Kal Penn"", ""Simon Helberg"", ""Teck Holmes"", ""Deon Richmond"", ""Alex Burns"", ""Paul Gleason"", ""Daniel Cosgrove""]",10,"[""Comedy"", ""Romance""]",Comedy,0,Released
12163,The Wrestler,6000000,44703995,109.0,2008-09-07,2008.0,9.0,3,6.0,40.196514,7.3,1000,en,Saturn Films,Darren Aronofsky,"[""Mickey Rourke"", ""Marisa Tomei"", ""Evan Rachel Wood"", ""Mark Margolis"", ""Todd Barry"", ""Judah Friedlander"", ""Ernest Miller"", ""Ajay Naidu"", ""Wass Stevens"", ""John D'Leo""]",10,"[""Drama"", ""Romance""]",Drama,0,Released
1103,Escape from New York,6000000,50244700,99.0,1981-05-22,1981.0,5.0,2,4.0,24.351305,6.9,703,en,AVCO Embassy Pictures,John Carpenter,"[""Kurt Russell"", ""Lee Van Cleef"", ""Ernest Borgnine"", ""Donald Pleasence"", ""Isaac Hayes"", ""Harry Dean Stanton"", ""Adrienne Barbeau"", ""Tom Atkins"", ""Frank Doubleday"", ""John Strobel""]",10,"[""Science Fiction"", ""Action""]",Science Fiction,0,Released
14144,Daddy Day Camp,6000000,18197398,89.0,2007-08-08,2007.0,8.0,3,2.0,12.601677,4.4,91,en,Revolution Studios,Fred Savage,"[""Cuba Gooding Jr."", ""Tamala Jones"", ""Paul Rae"", ""Lochlyn Munro"", ""Richard Gant"", ""Talon G. Ackerman""]",6,"[""Comedy"", ""Family""]",Comedy,0,Released
10622,Mr. Nice Guy,12716953,18814720,113.0,1997-01-31,1997.0,1.0,1,4.0,7.077505,6.3,128,cn,Golden Harvest Company,Sammo Hung,"[""Jackie Chan"", ""Richard Norton"", ""Miki Lee"", ""Gabrielle Fitzpatrick"", ""Karen McLymont"", ""Vince Poletto"", ""Barry Otto"", ""Peter Houghton"", ""Peter Lindsay"", ""David No""]",10,"[""Crime"", ""Action"", ""Comedy""]",Crime,0,Released
13370,A Mighty Wind,6000000,18750246,91.0,2003-04-16,2003.0,4.0,2,2.0,4.053017,6.6,74,en,Castle Rock Entertainment,Christopher Guest,"[""Bob Balaban"", ""Christopher Guest"", ""John Michael Higgins"", ""Eugene Levy"", ""Jane Lynch"", ""Michael McKean"", ""Catherine O'Hara"", ""Parker Posey"", ""Harry Shearer"", ""Fred Willard""]",10,"[""Comedy"", ""Music""]",Comedy,0,Released
10215,Sliding Doors,6000000,58000000,99.0,1998-04-23,1998.0,4.0,2,3.0,15.639016,6.5,354,en,Paramount Pictures,Peter Howitt,"[""Gwyneth Paltrow"", ""John Hannah"", ""John Lynch"", ""Jeanne Tripplehorn"", ""Zara Turner"", ""Douglas McFerran"", ""Paul Brightwell"", ""Nina Young"", ""Virginia McKenna"", ""Kevin McNally""]",10,"[""Comedy"", ""Drama"", ""Fantasy"", ""Romance""]",Comedy,0,Released
25066,Tales from the Hood,6000000,12000000,98.0,1995-05-24,1995.0,5.0,2,2.0,3.89204,5.4,32,en,40 Acres & A Mule Filmworks,Rusty Cundieff,"[""Clarence Williams III"", ""Corbin Bernsen"", ""David Alan Grier"", ""Wings Hauser"", ""Duane Whitaker"", ""Joe Torry"", ""Tom Wright"", ""Michael Massee"", ""Art Evans"", ""Roger Guenveur Smith""]",10,"[""Crime"", ""Horror"", ""Thriller""]",Crime,0,Released
1523,The Last King of Scotland,6000000,48027970,121.0,2006-09-01,2006.0,9.0,3,4.0,26.286954,7.4,558,en,Fox Searchlight Pictures,Kevin Macdonald,"[""Forest Whitaker"", ""James McAvoy"", ""Simon McBurney"", ""Gillian Anderson"", ""Kerry Washington"", ""David Oyelowo"", ""Abby Mukiibi Nkaaga"", ""Adam Kotz"", ""Barbara Rafferty"", ""David Ashton""]",10,"[""Drama""]",Drama,0,Released
11361,Halloween 5: The Revenge of Michael Myers,5000000,11642254,96.0,1989-10-12,1989.0,10.0,4,3.0,8.008844,5.2,183,en,Trans Pacific Films,Dominique Othenin-Girard,"[""Donald Pleasence"", ""Danielle Harris"", ""Ellie Cornell"", ""Beau Starr"", ""Don Shanks"", ""Jeffrey Landman"", ""Tamara Glynn"", ""Jonathan Chapin"", ""Matthew Walker"", ""Wendy Foxworth""]",10,"[""Horror"", ""Thriller""]",Horror,0,Released
92591,Bernie,5000000,9206470,100.0,2012-04-27,2012.0,4.0,2,4.0,12.68514,6.5,320,en,Castle Rock Entertainment,Richard Linklater,"[""Jack Black"", ""Shirley MacLaine"", ""Matthew McConaughey"", ""Brady Coleman"", ""Tommy G. Kendrick"", ""Rick Dial"", ""Mona Lee Fultz"", ""Dale Dudley"", ""Grant James"", ""Christian Stokes""]",10,"[""Comedy"", ""Crime"", ""Drama""]",Comedy,0,Released
57612,Dolphins and Whales: Tribes of the Ocean,6000000,7518876,42.0,2008-02-15,2008.0,2.0,1,4.0,0.041651,8.0,3,en,3D Entertainment,Jean-Jacques Mantello,"[""Daryl Hannah"", ""Charlotte Rampling""]",2,"[""Documentary""]",Documentary,0,Released
15256,200 Cigarettes,6000000,6852450,101.0,1999-02-26,1999.0,2.0,1,4.0,3.561198,6.1,44,en,Paramount Pictures,Risa Bramon Garcia,"[""Ben Affleck"", ""Casey Affleck"", ""Dave Chappelle"", ""Kate Hudson"", ""Janeane Garofalo"", ""Courtney Love"", ""Jay Mohr"", ""Nicole Ari Parker"", ""Martha Plimpton"", ""Christina Ricci""]",10,"[""Comedy"", ""Drama"", ""Romance""]",Comedy,0,Released
83686,The Words,6000000,13231461,96.0,2012-09-07,2012.0,9.0,3,4.0,14.988746,6.4,379,en,CBS Films,Brian Klugman,"[""Bradley Cooper"", ""Zoe Saldana"", ""Jeremy Irons"", ""Dennis Quaid"", ""Olivia Wilde"", ""J.K. Simmons"", ""John Hannah"", ""Zeljko Ivanek"", ""Ben Barnes"", ""Michael McKean""]",10,"[""Drama"", ""Thriller""]",Drama,0,Released
28053,City Island,6000000,6670712,104.0,2009-03-06,2009.0,3.0,1,4.0,6.497285,6.9,113,en,Lucky Monkey Pictures,Raymond De Felitta,"[""Andy Garc\u00eda"", ""Julianna Margulies"", ""Steven Strait"", ""Dominik Garc\u00eda-Lorido"", ""Ezra Miller"", ""Alan Arkin"", ""Emily Mortimer"", ""Louise Stratten"", ""Carrie Baker Reynolds"", ""Hope Glendon-Ross""]",10,"[""Drama"", ""Comedy""]",Drama,0,Released
67913,The Guard,6000000,19560274,96.0,2011-07-07,2011.0,7.0,3,3.0,19.411141,6.8,372,en,UK Film Council,John Michael McDonagh,"[""Brendan Gleeson"", ""Don Cheadle"", ""Liam Cunningham"", ""Mark Strong"", ""Katarina Cas"", ""David Wilmot"", ""Rory Keenan"", ""Laurence Kinlan"", ""Dominique McElligott"", ""Sarah Greene""]",10,"[""Action"", ""Comedy"", ""Thriller"", ""Crime""]",Action,0,Released
13991,College,7000000,6230276,94.0,2008-08-28,2008.0,8.0,3,3.0,7.034618,4.8,48,en,Metro-Goldwyn-Mayer (MGM),Deb Hagan,"[""Drake Bell"", ""Andrew Caldwell"", ""Andree Moss"", ""Carolyn Moss"", ""Wendy Talley"", ""Nick Zano"", ""Kevin Covais"", ""Nathalie Walker"", ""Alona Tal"", ""Ryan Pinkston""]",10,"[""Comedy""]",Comedy,0,Released
1443,The Virgin Suicides,6000000,10409377,97.0,1999-04-21,1999.0,4.0,2,2.0,26.218912,7.1,817,en,American Zoetrope,Sofia Coppola,"[""James Woods"", ""Kathleen Turner"", ""Kirsten Dunst"", ""Josh Hartnett"", ""Michael Par\u00e9"", ""Scott Glenn"", ""Danny DeVito"", ""A.J. Cook"", ""Hanna Hall"", ""Leslie Hayman""]",10,"[""Drama"", ""Romance""]",Drama,0,Released
231576,Wish I Was Here,5500000,5483299,120.0,2014-01-18,2014.0,1.0,1,5.0,15.015271,6.4,300,en,Double Feature Films,Zach Braff,"[""Zach Braff"", ""Kate Hudson"", ""Joey King"", ""Pierce Gagnon"", ""Donald Faison"", ""Mandy Patinkin"", ""Ashley Greene"", ""Jim Parsons"", ""Alexander Chaplin"", ""Josh Gad""]",10,"[""Drama"", ""Comedy""]",Drama,0,Released
16172,Simply Irresistible,6000000,4398989,95.0,1999-02-05,1999.0,2.0,1,4.0,5.696491,5.5,52,en,New Regency Pictures,Mark Tarlov,"[""Sarah Michelle Gellar"", ""Sean Patrick Flanery"", ""Dylan Baker"", ""Patricia Clarkson"", ""Lawrence Gilliard Jr."", ""Christopher Durang"", ""Betty Buckley"", ""Olek Krupa"", ""Amanda Peet"", ""Alex Draper""]",10,"[""Comedy""]",Comedy,0,Released
15797,Only the Strong,6000000,3283371,99.0,1993-08-27,1993.0,8.0,3,4.0,5.411243,6.9,29,en,Davis Films,Sheldon Lettich,"[""Mark Dacascos"", ""Geoffrey Lewis"", ""Stacey Travis"", ""Paco Christian Prieto"", ""Todd Susman"", ""Jeffrey Anderson-Gunter"", ""Richard Coca"", ""Frank Dux""]",8,"[""Action""]",Action,0,Released
